VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,1/1/2016 0:01,1/1/2016 0:37,5,11.55,-73.79447937,40.657150268554687,1,N,-73.88738251,40.654159545898438,2,36.5,0.5,0.5,0,0,0.3,37.8
1,1/1/2016 0:01,1/1/2016 0:15,1,2.9,0,0,1,N,0,0,2,12,0.5,0.5,0,0,0.3,13.3
2,1/1/2016 0:01,1/1/2016 0:18,1,2.67,-74.00284576,40.731151580810547,1,N,-73.973526,40.748710632324219,1,12.5,0.5,0.5,1.1,0,0.3,14.9
2,1/1/2016 0:01,1/1/2016 0:19,1,4.26,-73.97858429,40.762580871582031,1,N,-73.96331024,40.798713684082031,1,17,0.5,0.5,3.66,0,0.3,21.96
1,1/1/2016 0:01,1/1/2016 0:09,1,1.3,-73.99577332,40.759323120117188,1,N,-73.99487305,40.750301361083984,2,7.5,0.5,0.5,0,0,0.3,8.8
1,1/1/2016 0:01,1/1/2016 0:08,1,1.3,-74.00505066,40.739955902099609,1,N,-73.98983765,40.729434967041016,2,7,0.5,0.5,0,0,0.3,8.3
2,1/1/2016 0:01,1/1/2016 0:08,3,1.18,-73.99897003,40.734600067138672,1,N,-73.98368073,40.725776672363281,2,6.5,0.5,0.5,0,0,0.3,7.8
2,1/1/2016 0:01,1/1/2016 0:20,1,3.55,0,0,1,N,0,0,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,1/1/2016 0:01,1/1/2016 0:26,2,4.59,-73.97367096,40.784519195556641,1,N,-73.9881897,40.731971740722656,2,19,0.5,0.5,0,0,0.3,20.3
2,1/1/2016 0:01,1/1/2016 0:25,2,1.53,0,0,1,N,0,0,2,15,0.5,0.5,0,0,0.3,16.3
2,1/1/2016 0:01,1/1/2016 0:03,1,0.2,-73.97333527,40.764072418212891,1,N,-73.97485352,40.761734008789063,2,3.5,0.5,0.5,0,0,0.3,4.8
1,1/1/2016 0:01,1/1/2016 0:35,1,10.1,-73.97849274,40.762176513671875,1,N,-73.96108246,40.667453765869141,2,33,0.5,0.5,0,0,0.3,34.3
1,1/1/2016 0:01,1/1/2016 0:06,1,0.7,-73.99783325,40.744915008544922,1,N,-73.99201202,40.738502502441406,1,5.5,0.5,0.5,1.2,0,0.3,8
1,1/1/2016 0:01,1/1/2016 0:08,1,0.9,-73.95558929,40.764049530029297,1,N,-73.96797943,40.762413024902344,2,6.5,0.5,0.5,0,0,0.3,7.8
1,1/1/2016 0:01,1/1/2016 0:45,1,7.8,-73.98835754,40.720142364501953,1,N,-73.96884918,40.790580749511719,1,32.5,0.5,0.5,6.76,0,0.3,40.56
1,1/1/2016 0:01,1/1/2016 0:06,1,1.2,-73.99267578,40.720390319824219,1,N,-74.00337219,40.708168029785156,1,6,0.5,0.5,1.45,0,0.3,8.75
1,1/1/2016 0:01,1/1/2016 0:20,2,6.2,-74.01483917,40.714607238769531,1,N,-73.98752594,40.745502471923828,1,21,0.5,0.5,5.55,0,0.3,27.85
1,1/1/2016 0:01,1/1/2016 0:17,1,4,-73.94416809,40.788074493408203,1,N,-73.98552704,40.747257232666016,1,14.5,0.5,0.5,1,0,0.3,16.8
1,1/1/2016 0:01,1/1/2016 0:12,1,3.3,-73.97856903,40.729572296142578,1,N,-73.95544434,40.768348693847656,2,12.5,0.5,0.5,0,0,0.3,13.8
2,1/1/2016 0:01,1/1/2016 0:05,1,0.71,-73.99903107,40.734218597412109,1,N,-73.9992218,40.729026794433594,2,5,0.5,0.5,0,0,0.3,6.3
1,1/1/2016 0:01,1/1/2016 0:16,1,5.7,-73.95992279,40.773502349853516,1,N,-73.88846588,40.816562652587891,2,18.5,0.5,0.5,0,0,0.3,19.8
1,1/1/2016 0:01,1/1/2016 0:24,2,3.6,-73.99394226,40.7567138671875,1,N,-74.00363159,40.751472473144531,2,16,0.5,0.5,0,0,0.3,17.3
1,1/1/2016 0:01,1/1/2016 0:07,1,0.9,-74.00257874,40.739639282226562,1,N,-74.00219727,40.745220184326172,2,6,0.5,0.5,0,0,0.3,7.3
1,1/1/2016 0:01,1/1/2016 0:34,3,9.6,-73.99676514,40.742439270019531,1,N,-73.94156647,40.851390838623047,1,32,0.5,0.5,5,0,0.3,38.3
2,1/1/2016 0:01,1/1/2016 0:08,1,1.33,-73.97644806,40.758377075195312,1,N,-73.9764328,40.745105743408203,2,7,0.5,0.5,0,0,0.3,8.3
2,1/1/2016 0:01,1/1/2016 0:08,1,1.18,-74.00428009,40.721820831298828,1,N,-73.99907684,40.734031677246094,2,6.5,0.5,0.5,0,0,0.3,7.8
1,1/1/2016 0:01,1/1/2016 0:16,1,6.9,-73.97149658,40.756011962890625,1,N,-74.01550293,40.7178955078125,1,21.5,0.5,0.5,4.56,0,0.3,27.36
2,1/29/2016 9:18,1/29/2016 9:28,1,1.78,-73.94954681,40.771762847900391,1,N,-73.96369934,40.757251739501953,1,9,0,0.5,2.45,0,0.3,12.25
1,1/29/2016 9:18,1/29/2016 10:20,1,7.5,-73.97399902,40.742992401123047,1,N,-73.95480347,40.692562103271484,2,41,0,0.5,0,0,0.3,41.8
1,1/29/2016 9:18,1/29/2016 9:29,1,1.4,-73.98726654,40.74432373046875,1,N,-73.97976685,40.760555267333984,1,9,0,0.5,1,0,0.3,10.8
1,1/29/2016 9:18,1/29/2016 9:21,1,0.5,-73.94271088,40.794361114501953,1,N,-73.93535614,40.796188354492187,2,4.5,0,0.5,0,0,0.3,5.3
1,1/29/2016 9:18,1/29/2016 9:30,1,1,-74.0087738,40.713890075683594,1,N,-73.99676514,40.723995208740234,1,9,0,0.5,1,0,0.3,10.8
1,1/29/2016 9:18,1/29/2016 9:23,1,0.6,-73.99771118,40.724002838134766,1,N,-74.00527191,40.719131469726562,1,5,0,0.5,1,0,0.3,6.8
1,1/29/2016 9:18,1/29/2016 9:39,1,2.7,-73.96520996,40.791206359863281,1,N,-73.97584534,40.760135650634766,1,15,0,0.5,3.15,0,0.3,18.95
1,1/29/2016 9:18,1/29/2016 9:33,1,2.6,-73.98202515,40.772476196289063,1,N,-73.95494843,40.783359527587891,2,12.5,0,0.5,0,0,0.3,13.3
1,1/29/2016 9:18,1/29/2016 9:27,1,1.2,-73.99658966,40.742809295654297,1,N,-73.98961639,40.757415771484375,2,8,0,0.5,0,0,0.3,8.8
2,1/29/2016 9:18,1/29/2016 9:28,5,1.23,-74.01598358,40.715091705322266,1,N,-74.00107574,40.721012115478516,1,8,0,0.5,1.76,0,0.3,10.56
2,1/29/2016 9:18,1/29/2016 9:23,1,0.69,-73.97512054,40.75225830078125,1,N,-73.98383331,40.747150421142578,2,5,0,0.5,0,0,0.3,5.8
2,1/29/2016 9:18,1/29/2016 9:27,1,1.61,-73.95571899,40.768203735351562,1,N,-73.97206116,40.781772613525391,1,8,0,0.5,1.76,0,0.3,10.56
2,1/29/2016 9:18,1/29/2016 9:19,1,0.29,-73.97188568,40.781833648681641,1,N,-73.96938324,40.785346984863281,1,3.5,0,0.5,1.29,0,0.3,5.59
2,1/29/2016 9:18,1/29/2016 9:54,1,4.89,-74.00592804,40.745220184326172,1,N,-73.96426392,40.807376861572266,1,24.5,0,0.5,1.1,0,0.3,26.4
2,1/29/2016 9:18,1/29/2016 9:40,2,7.33,-73.99788666,40.682857513427734,1,N,-73.97223663,40.749797821044922,1,23.5,0,0.5,6.08,0,0.3,30.38
1,1/29/2016 9:18,1/29/2016 9:25,1,0.9,-73.9962616,40.738037109375,1,N,-73.99027252,40.731681823730469,1,6,0,0.5,1,0,0.3,7.8
1,1/29/2016 9:18,1/29/2016 9:28,1,0.8,-73.99120331,40.749736785888672,1,N,-73.98949432,40.739948272705078,2,7.5,0,0.5,0,0,0.3,8.3
1,1/29/2016 9:18,1/29/2016 9:28,1,1.2,-73.95786285,40.765365600585938,1,N,-73.97076416,40.757892608642578,2,8,0,0.5,0,0,0.3,8.8
1,1/29/2016 9:18,1/29/2016 9:25,1,0.9,0,0,1,N,0,0,1,6.5,0,0.5,1.45,0,0.3,8.75
2,1/29/2016 9:18,1/29/2016 9:27,1,2.6,-74.01063538,40.717437744140625,1,N,-74.00794983,40.751300811767578,1,10.5,0,0.5,2,0,0.3,13.3
2,1/29/2016 9:18,1/29/2016 9:29,6,1.1,-73.96724701,40.760688781738281,1,N,-73.98075104,40.767665863037109,2,8,0,0.5,0,0,0.3,8.8
2,1/29/2016 9:18,1/29/2016 9:32,1,2.96,-73.97779846,40.73419189453125,1,N,-74.00101471,40.724208831787109,1,13,0,0.5,2,0,0.3,15.8
2,1/29/2016 9:18,1/29/2016 9:35,5,1.4,-73.97921753,40.784881591796875,1,N,-73.98188782,40.765708923339844,1,11.5,0,0.5,2,0,0.3,14.3
1,1/29/2016 9:18,1/29/2016 9:33,1,1.5,-73.98064423,40.782444000244141,1,N,-73.98381042,40.761360168457031,1,10.5,0,0.5,2.5,0,0.3,13.8
1,1/29/2016 9:18,1/29/2016 9:23,1,0.6,-73.98426056,40.754833221435547,1,N,-73.9769516,40.758533477783203,1,5.5,0,0.5,1.25,0,0.3,7.55
1,1/29/2016 9:18,1/29/2016 9:32,1,1.8,-73.99336243,40.746902465820313,1,N,-73.98306274,40.765792846679688,1,10.5,0,0.5,2.8,0,0.3,14.1
2,1/29/2016 9:18,1/29/2016 9:44,1,2.96,-73.9622345,40.776077270507812,1,N,-73.98980713,40.741180419921875,1,17.5,0,0.5,2,0,0.3,20.3
2,1/29/2016 9:18,1/29/2016 9:23,5,0.89,-73.93569946,40.761070251464844,1,N,-73.93774414,40.753673553466797,1,5.5,0,0.5,1.26,0,0.3,7.56
2,1/29/2016 9:18,1/29/2016 9:19,6,0.27,-73.97733307,40.750141143798828,1,N,-73.98046112,40.74761962890625,2,3,0,0.5,0,0,0.3,3.8
2,1/29/2016 9:18,1/29/2016 9:32,2,2.01,-73.96103668,40.796726226806641,1,N,-73.95339966,40.778480529785156,1,10.5,0,0.5,1.11,0,0.3,12.41
2,1/29/2016 9:18,1/29/2016 9:21,2,0.69,-73.96102142,40.76947021484375,1,N,-73.96350861,40.77423095703125,1,4.5,0,0.5,0,0,0.3,5.3
2,1/29/2016 9:18,1/29/2016 9:22,1,0.78,-73.98825836,40.753810882568359,1,N,-73.98554993,40.747093200683594,2,4.5,0,0.5,0,0,0.3,5.3
2,1/29/2016 9:18,1/29/2016 9:35,1,3.92,-73.99602509,40.686729431152344,1,N,-74.01582336,40.714469909667969,2,15.5,0,0.5,0,0,0.3,16.3
2,1/29/2016 9:18,1/29/2016 9:29,1,1.61,-73.99082947,40.750526428222656,1,N,-73.98933411,40.734081268310547,1,9,0,0.5,1.96,0,0.3,11.76
1,1/29/2016 9:18,1/29/2016 9:40,1,4.7,-73.98930359,40.740478515625,1,N,-74.00837708,40.711029052734375,1,19,0,0.5,3.95,0,0.3,23.75
1,1/29/2016 9:18,1/29/2016 9:29,1,2.5,-73.96990967,40.784591674804688,1,N,-73.94350433,40.801605224609375,2,10.5,0,0.5,0,0,0.3,11.3
2,1/29/2016 9:18,1/29/2016 9:26,2,1.07,-73.96685028,40.761638641357422,1,N,-73.95349121,40.767238616943359,2,6.5,0,0.5,0,0,0.3,7.3
2,1/29/2016 9:18,1/29/2016 9:33,6,5.41,-73.98110962,40.779388427734375,1,N,-73.9400177,40.841232299804688,1,18,0,0.5,4.7,0,0.3,23.5
2,1/29/2016 9:18,1/29/2016 9:29,6,1.48,-73.98545074,40.744510650634766,1,N,-73.97112274,40.759269714355469,1,8.5,0,0.5,1,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:29,5,2.06,-73.96494293,40.795131683349609,1,N,-73.93946075,40.804630279541016,2,9.5,0,0.5,0,0,0.3,10.3
1,1/29/2016 9:18,1/29/2016 9:29,1,0.9,-73.96777344,40.756008148193359,1,N,-73.97921753,40.75299072265625,1,8,0,0.5,1.75,0,0.3,10.55
1,1/29/2016 9:18,1/29/2016 9:31,1,1.5,-73.99271393,40.755222320556641,1,N,-73.99132538,40.738807678222656,1,10,0,0.5,1,0,0.3,11.8
1,1/29/2016 9:18,1/29/2016 9:28,1,1.3,-73.95632935,40.771434783935547,1,N,-73.97023773,40.759201049804688,2,8.5,0,0.5,0,0,0.3,9.3
2,1/29/2016 9:18,1/29/2016 9:25,1,0.52,-73.96843719,40.799446105957031,1,N,-73.96643829,40.794395446777344,1,6,0,0.5,1,0,0.3,7.8
2,1/29/2016 9:18,1/29/2016 9:36,2,2.36,-73.96105194,40.760810852050781,1,N,-73.98296356,40.748020172119141,1,13.5,0,0.5,2.86,0,0.3,17.16
2,1/29/2016 9:18,1/29/2016 9:25,1,4.48,-73.97190094,40.794780731201172,1,N,-73.9387207,40.848560333251953,1,13.5,0,0.5,2,0,0.3,16.3
2,1/29/2016 9:18,1/29/2016 9:22,5,0.32,-73.95822906,40.778739929199219,1,N,-73.96115875,40.774650573730469,1,4,0,0.5,0.96,0,0.3,5.76
1,1/29/2016 9:18,1/29/2016 9:49,1,8.6,-73.94605255,40.792472839355469,1,N,-73.99317169,40.719764709472656,1,28,0,0.5,5.75,0,0.3,34.55
1,1/29/2016 9:18,1/29/2016 9:27,1,1.9,-73.9560318,40.781097412109375,1,N,-73.93888855,40.804958343505859,1,9,0,0.5,1.96,0,0.3,11.76
1,1/29/2016 9:18,1/29/2016 9:32,2,1.1,-73.98194122,40.752143859863281,1,N,-73.9728241,40.758106231689453,1,9.5,0,0.5,2.05,0,0.3,12.35
2,1/29/2016 9:18,1/29/2016 9:48,5,3.32,-73.9536438,40.766620635986328,1,N,-73.99324036,40.747291564941406,1,19,0,0.5,1,0,0.3,20.8
2,1/29/2016 9:18,1/29/2016 9:27,1,0.6,-73.99176025,40.749248504638672,1,N,-73.98931122,40.743812561035156,1,7,0,0.5,1.56,0,0.3,9.36
2,1/29/2016 9:18,1/29/2016 9:23,1,0.81,-73.97254944,40.74652099609375,1,N,-73.96790314,40.755531311035156,1,5.5,0,0.5,1.58,0,0.3,7.88
2,1/29/2016 9:18,1/29/2016 9:27,5,0.79,-73.98988342,40.735252380371094,1,N,-73.98124695,40.736366271972656,2,7.5,0,0.5,0,0,0.3,8.3
2,1/29/2016 9:18,1/29/2016 9:29,1,0.51,-73.97547913,40.749813079833984,1,N,-73.97008514,40.756099700927734,1,7.5,0,0.5,0,0,0.3,8.3
1,1/29/2016 9:18,1/29/2016 9:59,1,4.6,-73.99557495,40.754817962646484,1,N,-73.94874573,40.770698547363281,1,26.5,0,0.5,5.45,0,0.3,32.75
1,1/29/2016 9:18,1/29/2016 9:18,1,0,-73.94992828,40.772037506103516,1,N,-73.94992065,40.77203369140625,3,2.5,0,0.5,0,0,0.3,3.3
1,1/29/2016 9:18,1/29/2016 9:32,1,1.2,-73.98451996,40.745746612548828,1,N,-73.97261047,40.761558532714844,1,9.5,0,0.5,2.05,0,0.3,12.35
2,1/29/2016 9:18,1/29/2016 9:27,1,0.77,-73.97462463,40.751060485839844,1,N,-73.98721313,40.75628662109375,1,7,0,0.5,1.56,0,0.3,9.36
2,1/29/2016 9:18,1/29/2016 9:32,5,1.43,-73.98094177,40.744373321533203,1,N,-73.98134613,40.759475708007812,1,10.5,0,0.5,2.26,0,0.3,13.56
2,1/29/2016 9:18,1/29/2016 9:21,2,0.34,-73.95726013,40.770488739013672,1,N,-73.96286011,40.768161773681641,2,3.5,0,0.5,0,0,0.3,4.3
2,1/29/2016 9:18,1/29/2016 9:41,1,3.49,-74.01615143,40.709911346435547,1,N,-73.99156189,40.739921569824219,1,17,0,0.5,1,0,0.3,18.8
2,1/29/2016 9:18,1/29/2016 9:42,1,1.77,-73.99031067,40.750938415527344,1,N,-73.97059631,40.756080627441406,1,15,0,0.5,3.16,0,0.3,18.96
2,1/29/2016 9:18,1/29/2016 9:48,1,4.65,-74.00508881,40.730998992919922,1,N,-73.96195984,40.773281097412109,2,21,0,0.5,0,0,0.3,21.8
1,1/29/2016 9:18,1/29/2016 9:42,1,3.2,-73.99398041,40.751201629638672,1,N,-73.9684906,40.790782928466797,1,17,0,0.5,3.55,0,0.3,21.35
1,1/29/2016 9:18,1/29/2016 9:27,1,1.3,-73.98693848,40.73944091796875,1,N,-73.97518921,40.755901336669922,2,8,0,0.5,0,0,0.3,8.8
1,1/29/2016 9:18,1/29/2016 9:43,1,2,-73.97987366,40.735160827636719,1,N,-73.99079132,40.755157470703125,2,15,0,0.5,0,0,0.3,15.8
1,1/29/2016 9:18,1/29/2016 9:38,1,1.7,-73.99188232,40.74993896484375,1,N,-73.97618866,40.740779876708984,1,13.5,0,0.5,1.7,0,0.3,16
2,1/29/2016 9:18,1/29/2016 9:33,1,2.89,-73.99655151,40.737300872802734,1,N,-74.01409912,40.713920593261719,1,13,0,0.5,2.76,0,0.3,16.56
2,1/29/2016 9:18,1/29/2016 9:27,1,1.05,-74.00878143,40.71905517578125,1,N,-73.99854279,40.728591918945313,2,7.5,0,0.5,0,0,0.3,8.3
2,1/29/2016 9:18,1/29/2016 9:34,1,1.43,-73.99523926,40.749820709228516,1,N,-73.97733307,40.755458831787109,1,11,0,0.5,2.95,0,0.3,14.75
2,1/29/2016 9:18,1/29/2016 9:29,1,1.69,-74.00081635,40.752349853515625,1,N,-73.9905014,40.740100860595703,1,9,0,0.5,1.96,0,0.3,11.76
1,1/29/2016 9:18,1/29/2016 9:23,1,0.9,-74.01686096,40.706317901611328,1,N,-74.01053619,40.708808898925781,2,5.5,0,0.5,0,0,0.3,6.3
1,1/29/2016 9:18,1/29/2016 9:39,1,1.6,-73.95657349,40.767017364501953,1,N,-73.97697449,40.762519836425781,1,14,0,0.5,2.95,0,0.3,17.75
1,1/29/2016 9:18,1/29/2016 9:29,1,1.2,-73.96696472,40.769847869873047,1,N,-73.98430634,40.769893646240234,1,8.5,0,0.5,1.5,0,0.3,10.8
2,1/29/2016 9:18,1/29/2016 10:03,3,19.22,-74.00275421,40.728641510009766,2,N,-73.78350067,40.643699645996094,1,52,0,0.5,10.56,0,0.3,63.36
1,1/29/2016 9:18,1/29/2016 9:37,1,2.1,-73.98223114,40.765132904052734,1,N,-73.95420074,40.767181396484375,2,13,0,0.5,0,0,0.3,13.8
1,1/29/2016 9:18,1/29/2016 9:45,1,7,-74.00020599,40.678451538085938,1,N,-73.98304749,40.734821319580078,1,25.5,0,0.5,6.35,5.54,0.3,38.19
1,1/29/2016 9:18,1/29/2016 9:51,1,15.9,-73.98362732,40.747642517089844,2,N,-73.78704834,40.64691162109375,1,52,0,0.5,11.65,5.54,0.3,69.99
2,1/29/2016 9:18,1/29/2016 9:40,6,6.82,-73.95172882,40.769489288330078,1,N,-73.91217041,40.758941650390625,1,23.5,0,0.5,5.97,5.54,0.3,35.81
2,1/29/2016 9:18,1/29/2016 9:25,1,1.25,-73.95570374,40.768482208251953,1,N,-73.95994568,40.778812408447266,1,7,0,0.5,1.56,0,0.3,9.36
2,1/29/2016 9:18,1/29/2016 9:39,1,2.25,-73.98813629,40.738006591796875,1,N,-73.98253632,40.763240814208984,1,14,0,0.5,2.96,0,0.3,17.76
1,1/29/2016 9:18,1/29/2016 9:48,1,5.1,-73.9938736,40.735260009765625,1,N,-74.01419067,40.708358764648437,1,24,0,0.5,4.95,0,0.3,29.75
1,1/29/2016 9:18,1/29/2016 9:35,1,3,-73.98641968,40.734626770019531,1,N,-74.01580811,40.716037750244141,1,14,0,0.5,3.7,0,0.3,18.5
1,1/29/2016 9:18,1/29/2016 9:41,1,2.1,-73.95574188,40.781909942626953,1,N,-73.96240997,40.758342742919922,1,15,0,0.5,3.15,0,0.3,18.95
1,1/29/2016 9:18,1/29/2016 9:55,1,3.4,-73.95587158,40.779304504394531,1,N,-73.98916626,40.741359710693359,1,22.5,0,0.5,5.82,0,0.3,29.12
2,1/29/2016 9:18,1/29/2016 9:37,1,5.17,-73.97890472,40.740768432617188,1,N,-74.01493073,40.71307373046875,1,19.5,0,0.5,4.06,0,0.3,24.36
1,1/29/2016 9:18,1/29/2016 9:20,1,0.4,-73.99958038,40.738510131835938,1,N,-74.00247192,40.734035491943359,1,3.5,0,0.5,0.85,0,0.3,5.15
1,1/29/2016 9:18,1/29/2016 9:45,1,3.3,-73.98578644,40.730953216552734,1,N,-73.9666214,40.766292572021484,1,18,0,0.5,3.75,0,0.3,22.55
1,1/29/2016 9:18,1/29/2016 9:37,2,1.5,-73.99021912,40.756256103515625,1,N,-73.98146057,40.745216369628906,1,12.5,0,0.5,1,0,0.3,14.3
2,1/29/2016 9:18,1/29/2016 9:33,3,1.57,-73.95265198,40.783580780029297,1,N,-73.96455383,40.764812469482422,2,10.5,0,0.5,0,0,0.3,11.3
2,1/29/2016 9:18,1/29/2016 9:27,5,2.11,-73.9495697,40.781150817871094,1,N,-73.97589111,40.776458740234375,1,9,0,0.5,1.96,0,0.3,11.76
2,1/29/2016 9:18,1/29/2016 9:40,1,10.76,-73.9771347,40.751945495605469,1,N,-73.87052917,40.773757934570313,1,31.5,0,0.5,5,5.54,0.3,42.84
2,1/29/2016 9:18,1/29/2016 9:43,5,3.76,-73.95365143,40.766941070556641,1,N,-73.94455719,40.808971405029297,1,18,0,0.5,3.76,0,0.3,22.56
1,1/29/2016 9:18,1/29/2016 9:36,1,3.7,-74.014328,40.709434509277344,1,N,-73.99480438,40.750400543212891,1,15,0,0.5,3.15,0,0.3,18.95
1,1/29/2016 9:18,1/29/2016 9:31,1,0.9,-73.99277496,40.743000030517578,1,N,-73.97705841,40.739044189453125,2,9,0,0.5,0,0,0.3,9.8
1,1/29/2016 9:18,1/29/2016 9:27,1,1.2,-74.00835419,40.736125946044922,1,N,-74.01015472,40.719749450683594,1,7.5,0,0.5,1,0,0.3,9.3
1,1/29/2016 9:18,1/29/2016 9:34,1,0.8,-73.96154785,40.757785797119141,1,N,-73.97261047,40.758903503417969,1,10.5,0,0.5,1.7,0,0.3,13
1,1/29/2016 9:18,1/29/2016 9:32,1,2.3,-74.00882721,40.719169616699219,1,N,-73.99072266,40.694492340087891,2,11.5,0,0.5,0,0,0.3,12.3
1,1/29/2016 9:18,1/29/2016 9:33,1,1.5,-73.97737122,40.749591827392578,1,N,-73.97605896,40.763931274414063,1,10.5,0,0.5,1,0,0.3,12.3
2,1/29/2016 9:18,1/29/2016 9:41,3,2.64,-73.95090485,40.771568298339844,1,N,-73.98079681,40.762340545654297,1,15.5,0,0.5,2,0,0.3,18.3
2,1/29/2016 9:18,1/29/2016 9:26,1,0.67,-73.98413849,40.768180847167969,1,N,-73.97344208,40.764427185058594,1,6.5,0,0.5,1.1,0,0.3,8.4
2,1/29/2016 9:18,1/29/2016 9:31,1,1.12,-73.99071503,40.751117706298828,1,N,-73.9728775,40.746421813964844,2,9,0,0.5,0,0,0.3,9.8
2,1/29/2016 9:18,1/29/2016 9:22,1,0.2,-73.98999023,40.757305145263672,1,N,-73.98752594,40.760303497314453,1,4,0,0.5,1.2,0,0.3,6
1,1/29/2016 9:18,1/29/2016 9:27,1,1,-73.9617157,40.7642822265625,1,N,-73.97033691,40.752101898193359,2,7.5,0,0.5,0,0,0.3,8.3
1,1/29/2016 9:18,1/29/2016 9:26,1,0.5,-74.00520325,40.718460083007813,1,N,-74.01133728,40.714859008789063,1,6.5,0,0.5,2,0,0.3,9.3
2,1/29/2016 9:18,1/29/2016 9:33,1,1.98,-73.98139191,40.728908538818359,1,N,-73.96938324,40.748710632324219,2,12,0,0.5,0,0,0.3,12.8
2,1/29/2016 9:18,1/29/2016 9:29,1,1.03,-73.98239899,40.751369476318359,1,N,-73.99690247,40.751399993896484,1,8,0,0.5,2,0,0.3,10.8
2,1/29/2016 9:18,1/29/2016 9:33,1,1.79,-73.98275757,40.77191162109375,1,N,-73.99124908,40.749168395996094,2,10.5,0,0.5,0,0,0.3,11.3
2,1/29/2016 9:18,1/29/2016 9:33,6,1.81,-73.95050049,40.779769897460938,1,N,-73.96833038,40.761638641357422,1,11,0,0.5,0,0,0.3,11.8
2,1/29/2016 9:18,1/29/2016 9:31,2,0.62,-73.96589661,40.759693145751953,1,N,-73.9759903,40.763744354248047,1,8.5,0,0.5,1,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:32,1,1.81,-73.99549103,40.717090606689453,1,N,-74.01376343,40.714790344238281,1,10.5,0,0.5,2,0,0.3,13.3
1,1/29/2016 9:18,1/29/2016 9:28,1,0.9,-73.995224,40.749744415283203,1,N,-73.98620605,40.762218475341797,1,8,0,0.5,1.75,0,0.3,10.55
1,1/29/2016 9:18,1/29/2016 9:56,1,10.2,-73.87276459,40.773754119873047,1,N,-73.97306061,40.761772155761719,1,35,0,0.5,8.25,5.54,0.3,49.59
1,1/29/2016 9:18,1/29/2016 9:32,1,1.7,-74.00558472,40.738765716552734,1,N,-73.9943924,40.719661712646484,1,10,0,0.5,2.15,0,0.3,12.95
2,1/29/2016 9:18,1/29/2016 9:49,1,2.72,-73.97458649,40.787940979003906,1,N,-73.95702362,40.762619018554687,2,19.5,0,0.5,0,0,0.3,20.3
2,1/29/2016 9:18,1/29/2016 9:30,1,1.3,-73.96511841,40.769161224365234,1,N,-73.97688293,40.758628845214844,2,9,0,0.5,0,0,0.3,9.8
2,1/29/2016 9:18,1/29/2016 9:37,1,1.31,-73.95677185,40.778068542480469,1,N,-73.96105194,40.766338348388672,1,12.5,0,0.5,2.66,0,0.3,15.96
1,1/29/2016 9:18,1/29/2016 9:23,1,1,-74.00994873,40.721141815185547,1,N,-74.01556396,40.707981109619141,1,5.5,0,0.5,1.25,0,0.3,7.55
1,1/29/2016 9:18,1/29/2016 9:27,1,0.7,-73.97471619,40.750328063964844,1,N,-73.96749878,40.760543823242188,2,7,0,0.5,0,0,0.3,7.8
1,1/29/2016 9:18,1/29/2016 9:26,2,0.6,-73.97954559,40.749332427978516,1,N,-73.98616028,40.743412017822266,2,6.5,0,0.5,0,0,0.3,7.3
1,1/29/2016 9:18,1/29/2016 9:31,3,1.4,-73.95491028,40.765735626220703,1,N,-73.97164154,40.757614135742187,2,9.5,0,0.5,0,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:28,1,1.15,-73.98733521,40.724716186523438,1,N,-73.97684479,40.739166259765625,1,8.5,0,0.5,1,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:29,1,0.85,-73.98136139,40.764617919921875,1,N,-73.98856354,40.758888244628906,2,7.5,0,0.5,0,0,0.3,8.3
2,1/29/2016 9:18,1/29/2016 9:23,1,0.94,-74.01625061,40.714809417724609,1,N,-74.01009369,40.720241546630859,2,5.5,0,0.5,0,0,0.3,6.3
1,1/29/2016 9:18,1/29/2016 9:36,1,1.5,-73.97840881,40.748237609863281,1,Y,-73.97294617,40.764553070068359,1,12,0,0.5,1.92,0,0.3,14.72
1,1/29/2016 9:18,1/29/2016 9:53,1,15.2,-73.97441101,40.749656677246094,2,N,-73.79081726,40.663429260253906,1,52,0,0.5,17.5,5.54,0.3,75.84
1,1/29/2016 9:18,1/29/2016 9:22,1,0.8,-73.98791504,40.754638671875,1,N,-73.98628998,40.745880126953125,1,4.5,0,0.5,1.05,0,0.3,6.35
2,1/29/2016 9:18,1/29/2016 9:21,2,0.71,-73.98709869,40.7711181640625,1,N,-73.97975159,40.777801513671875,1,4.5,0,0.5,1.06,0,0.3,6.36
2,1/29/2016 9:18,1/29/2016 9:54,1,6.31,-74.00460052,40.70684814453125,1,N,-73.98020172,40.767330169677734,1,27.5,0,0.5,5.66,0,0.3,33.96
2,1/29/2016 9:18,1/29/2016 9:59,2,6.75,-73.99246216,40.714260101318359,5,N,-73.92105865,40.66778564453125,2,22,0,0.5,0,0,0.3,22.8
